#RA Dec weight
351.8252135746 -0.0199533590 0.5119881630
351.8182543095 0.1534222346 0.5084689260
351.4440251351 -0.0267190702 0.4325315356
351.7249968628 0.2692182583 0.4995629787
351.6749008118 0.3011528007 0.4917269945
351.6817818353 -0.0490885692 0.4547512531
351.8889392854 0.0521482328 0.5094993114
351.4479455390 0.2568538113 0.5368314981
351.6649347832 -0.0956899450 0.3470835984
351.7559528678 0.2320831632 0.5217612386
351.5826853550 0.0734572232 0.4007141590
351.7412776990 0.3312550180 0.4472553432
351.9597011929 0.0055258651 0.5853464603
351.8338453581 -0.0960427342 0.1041049585
351.9695619047 0.1347710721 0.7252128124
352.0547468056 0.1046163970 0.6611465812
351.8212462859 -0.0564203151 0.4096723199
351.6872482420 0.2502963181 0.4909251034
352.0519170710 0.0147087067 0.4315385520
351.6369612625 -0.0487182145 0.5370922089
351.6792478559 0.1194647805 0.5118375421
351.4293640200 0.1782076109 0.6910076141
351.7020787877 0.3682666507 0.4220688939
352.0741745311 0.1709503742 0.8329055309
352.0290319735 0.2761645607 0.8329055309
351.5003874446 0.2316206669 0.4747912884
351.9905838058 0.0998429500 0.4816664755
351.5919697232 0.1140079874 0.5216740966
351.9271406259 0.2527166117 0.5311409831
351.5125779893 0.2688407058 0.5256934166
351.5495536711 0.2915586960 0.5359438658
352.0684723191 0.2256042673 0.5252288580
351.7168161468 0.1147324106 0.5370922089
351.4333500290 -0.0827595557 0.1099138930
351.7378571137 0.1946973652 0.4917269945
351.4212237424 -0.0513611121 0.4325315356
351.6353471599 0.0377674229 0.5118375421
351.8799972692 0.2128350629 0.5406959057
351.5471437072 -0.0076367705 0.4007141590
351.9903821778 0.3052642157 0.5274661779
351.5898600250 -0.0824382503 0.5475000143
351.4575549856 -0.0005514856 0.4968824685
352.0684639675 -0.0073272861 0.1096615568
351.8585775289 -0.0281547713 0.5094993114
351.4931894582 0.2983268477 0.5256934166
351.9916297496 0.3367905573 0.5252288580
351.8083519357 -0.0522221920 0.4096723199
351.9034033256 0.1929875070 0.1100712270
351.6700414107 -0.0776404315 0.4547512531
351.4378147616 0.2791898544 0.3652701974
351.4588544853 0.2083317992 0.5348218083
351.3875816235 0.3578428675 0.1123200431
352.0432819773 0.2311955333 0.8329055309
351.5102057342 0.1511051863 0.3652701974
351.9348517770 0.1487904541 0.5387670398
351.4646455412 0.0350963110 0.4325315356
351.9625602427 -0.0860119599 0.5514850616
351.9613337377 0.2284549846 0.3856099844
351.8655679746 0.0362394583 0.4096723199
351.4913732290 0.1582991355 0.4775902331
351.7460893062 0.3405987233 0.3400002122
351.6838526018 0.2169303313 0.3912327588
351.5128504994 0.3206555501 0.1121259034
351.8626146594 -0.0475029667 0.3928377330
351.6203139857 0.3631115187 0.3912327588
351.8980206178 0.1934266071 0.5406959057
351.6718865589 0.0254140662 0.5370922089
351.5169817209 0.2946478160 0.4822132587
351.5468597281 -0.0906522912 0.3984375298
351.5134682262 0.2130012592 0.5238073468
351.7685858318 0.0904416577 0.3470835984
351.8966450629 0.2588563527 0.5420898199
351.7883125902 0.0776068499 0.5283372402
351.5305778395 0.2908890941 0.4848181009
351.7805891748 0.3009327995 0.4520002604
351.9848385714 0.3485586004 0.5252288580
351.8952618905 0.2559844862 0.5420898199
351.7982346460 -0.0007105764 0.5144783854
351.9209221091 0.1023049054 0.5094993114
352.0383157985 -0.0789625415 0.4315385520
351.6845361623 0.2098676331 0.3912327588
351.5603370559 0.3330344122 0.4960584939
351.9277284042 0.1567582180 0.5387670398
351.8608984494 0.2317825507 0.5496801734
351.9517480876 0.1512469112 0.5420898199
351.4597188452 -0.0349168823 0.5534914732
351.4179241937 -0.0147723917 0.5446680188
351.9049334241 0.2346431629 0.5420898199
351.7004355908 0.0376096905 0.4236921966
351.9338298512 0.2050195166 0.4331506491
351.6833117182 0.1771392212 0.4833517373
351.5975873471 -0.0604454815 0.5475000143
351.4746387833 -0.0615581884 0.4759998620
351.4537313950 0.3411355842 0.5238073468
351.5683415251 0.3115653256 0.5388002992
351.4472804387 0.1392295588 0.4420001805
351.7873207872 -0.0008320295 0.5424529910
351.4810006051 0.3585195981 0.4822132587
351.9848498128 -0.0323490436 0.1036800072
351.5389784164 -0.0938510415 0.1018285304
351.7224442625 0.2442107511 0.3923078477
351.6602116190 0.0244006875 0.5539177060
351.5774552549 0.2186015173 0.4848181009
351.6686399429 -0.0094893653 0.5370922089
351.8747549334 0.2449322651 0.4286958277
352.0438579763 0.0389009762 0.8793436289
351.5508091413 -0.0669207081 0.5002660751
352.0034019707 0.2276023031 0.4213044047
351.6793447108 0.2833599226 0.4909251034
351.4102843128 0.1812719256 0.5763229728
351.9967246664 0.1163910034 0.4816664755
351.7846443406 0.1005548085 0.4589302242
352.0328026198 0.1387649743 0.7194678187
351.8692887346 0.2137198614 0.5496801734
351.9523146553 -0.0257734983 0.5303999782
351.5332545152 0.2455446407 0.4822132587
351.4655506704 0.3355617410 0.5256934166
351.5939098971 0.2978291723 0.4960584939
351.5364322358 -0.0252265962 0.4007141590
351.4347760948 0.1013607560 0.6869951487
351.5951810357 0.3441085049 0.4833517373
351.3724912286 0.1306633412 0.1176368892
351.6928907195 0.2902270165 0.3923078477
351.4289707167 0.2964876612 0.3652701974
351.6208269201 0.2681540663 0.3839325905
351.8758912387 -0.0158573670 0.4969426990
351.5296299211 0.0393293072 0.4759998620
351.5550707198 -0.0868694171 0.3984375298
351.8613270989 -0.0420401039 0.4969426990
351.7743032726 -0.0608113748 0.4026317894
351.4857620154 0.0814209927 0.4325315356
351.8662186298 0.3705583792 0.1100712270
351.8836131921 -0.0212529025 0.3928377330
352.0423717563 0.2627000362 0.8329055309
351.4088497083 -0.0911581304 0.4325315356
351.9537408553 0.1340429893 0.6558304429
351.6101145569 -0.0946912404 0.1134000048
351.4301051192 -0.0145009014 0.5430102348
351.6179604418 0.2748647901 0.3839325905
351.9274188609 0.0055264657 0.5814934373
351.4239832667 0.1782071815 0.5638869405
351.4343217874 0.2331883784 0.6910076141
352.0398114011 0.0252259844 0.8793436289
351.8264505210 -0.0450018196 0.4096723199
351.5133911466 0.0327762263 0.4759998620
351.8490844608 0.2992325715 0.5387670398
351.8598304179 0.1442664654 0.4520002604
351.5868314970 -0.0243559491 0.3984375298
351.5285039129 0.3135958312 0.4848181009
352.0430612421 0.2384113278 0.8329055309
351.4870820767 0.2004653942 0.3652701974
352.0489325869 -0.0747747207 0.4315385520
351.7773787380 0.3094511413 0.4520002604
351.9471128495 0.2327833233 0.4956811965
351.9342316426 0.1069173016 0.4969426990
351.6268701145 0.3599089365 0.3912327588
351.9982403058 0.1767904473 0.3856099844
351.9075770212 0.0599162763 0.4969426990
351.4894249306 0.2491507296 0.3652701974
351.9424368288 0.2496358541 0.1100712270
351.4883834259 0.0203255362 0.5534914732
351.8337434552 0.0845990069 0.5424529910
351.5684514217 0.2770716023 0.4412362278
351.8878622895 0.0824083094 0.5119881630
351.9540328240 0.2996040057 0.5192946792
351.5709934577 -0.0370433705 0.1018285304
351.6640519846 -0.0318135167 0.4236921966
351.7884927026 0.2146777410 0.5084689260
351.9637269848 0.0219943486 0.5853464603
351.4871525621 0.3319146610 0.4822132587
351.7748494567 -0.0805830641 0.4026317894
352.0034518629 0.2737251273 0.6329603791
351.6675361005 0.1569311329 0.4960584939
351.8918616710 0.0894849631 0.5119881630
351.7335580971 0.0632726375 0.5118922591
351.9258823103 0.3541991309 0.5192946792
351.8475994215 -0.0622524902 0.4969426990
352.0207709277 0.2608484888 0.9399664402
351.5480079835 0.2612122154 0.4848181009
351.7013198254 0.2328022838 0.4909251034
351.5382027167 -0.0742388060 0.5002660751
351.7085416619 -0.0208951612 0.3470835984
351.6511278969 -0.0664459908 0.5118922591
351.6259196385 0.0420233318 0.3984375298
351.5463743817 0.3735903260 0.1121259034
351.5109670998 -0.0095423514 0.4759998620
351.6888692370 0.3344018273 0.4995629787
351.4210282181 -0.0024501746 0.5446680188
351.9766897723 -0.0394974461 0.5217952132
351.6359019245 -0.0110751002 0.5539177060
351.5538180771 0.0157357554 0.4007141590
351.4439294670 0.3676379769 0.4309857488
352.0590173711 0.0277072329 0.8793436289
351.7929393309 -0.0636533246 0.8123040795
351.7177880974 0.3739568185 0.1072551459
351.3954037392 0.3262651144 0.0928215981
351.7431683581 -0.0080395324 0.5283372402
351.8726141543 -0.0137035869 0.4969426990
351.6017224604 0.2846379805 0.3839325905
351.5648343239 -0.0379062769 0.5002660751
352.0040868496 0.2946024366 0.9399664402
351.8072662179 0.1094709938 0.5283372402
351.9907018343 0.3051006407 0.5274661779
351.7432079048 0.2009224535 0.4995629787
351.5223939113 0.2218746901 0.4309857488
351.8409853546 0.1984450730 0.1984001100
351.9249579842 0.2749411815 0.4956811965
351.7130209814 0.1403038260 0.6628951430
351.4803019212 -0.0122990790 0.5859137774
351.6312653476 0.1126024311 0.5019641519
351.6626473973 -0.0654626178 0.5118922591
351.4708706458 0.1217224602 0.4347541332
351.9666272660 0.0713813963 0.4816664755
351.8100900117 0.1061202002 0.5283372402
351.6355189719 -0.0785755906 0.4236921966
352.0641533549 -0.0836665064 0.1096615568
351.7829004759 0.3568057256 0.4407410324
351.6411847502 -0.0858458340 0.4236921966
351.3898730713 0.0130477662 0.6964194179
351.8820638362 0.1387297148 0.6659164429
351.7896679091 0.0289467529 0.4401371777
351.9146346553 -0.0904824134 0.1223999485
351.8773466169 0.3147820398 0.4331506491
352.0127653501 -0.0504716911 0.4478050470
352.0362663068 0.3251938199 0.4125002623
351.9111738514 0.3441349299 0.3856099844
351.7228207773 -0.0275763231 0.4589302242
351.5558034962 0.0117386903 0.4007141590
352.0586353279 0.0493502670 0.8793436289
351.6312352729 0.0001641654 0.5475000143
352.0522889200 0.0063864866 0.8793436289
351.8358514230 0.3035276574 0.5406959057
351.9797303395 -0.0644161518 0.5514850616
351.4100839381 0.1704797583 0.5763229728
351.6191007055 0.0294905747 0.3984375298
351.8424497758 0.0086089631 0.4096723199
351.7191759488 0.0733423815 0.4236921966
351.9085571000 -0.0173502228 0.5152376890
351.8388868648 0.1739014104 0.4520002604
351.8859928266 0.0730211194 0.4096723199
351.5277124882 0.0301890179 0.4759998620
351.7525953594 0.1700081148 0.4917269945
351.7480635857 0.2147084545 0.4995629787
351.8556623986 0.1012159136 0.4026317894
351.4139500887 0.1727407879 0.5763229728
351.9529587948 -0.0604380490 0.4080000520
351.7248174905 0.1201441471 0.5370922089
352.0513655188 0.1563423242 0.9406370521
351.9747585572 0.3586431809 0.4204052687
351.6394698424 0.2975777210 0.3912327588
351.7229419931 0.1895437350 0.4909251034
351.6437548551 0.2972633008 0.3912327588
351.4501032260 0.0521198245 0.5963026881
351.9744776254 0.0167830116 0.5303999782
351.4120128209 0.1972130546 0.6239103675
351.8529668480 0.1429671752 0.4520002604
351.5885053024 0.1725069134 0.4848181009
351.5201818301 -0.0046949288 0.5778284073
351.9996857561 0.2014115295 0.1070608795
351.9231305708 0.0636359441 0.3928377330
351.8905106924 0.3014360854 0.5311409831
352.0156548137 0.0572660069 0.4080000520
351.7124174917 0.2102628795 0.4909251034
351.6321924726 0.0733406570 0.3984375298
351.8311059056 0.0319962200 0.4026317894
351.4592581655 -0.0356116483 0.5534914732
351.3850149818 0.2173752885 0.4629229605
351.5034752604 -0.0643002361 0.5216740966
351.7860254153 -0.0880107307 0.1023158357
351.5223607061 0.1836764303 0.0928215981
351.9717681972 0.1147435677 0.5152376890
351.6092660453 0.0571768074 0.5019641519
351.6986340093 -0.0324523753 0.3470835984
351.7065168269 0.2791874181 0.4995629787
351.8894674818 -0.0735723352 0.5814934373
351.8195655652 0.0307439368 0.4026317894
351.9623977951 0.2459139849 0.3856099844
351.6361897754 0.1490077870 0.4412362278
351.6800663795 0.2399412149 0.3912327588
351.7035882659 0.0672107183 0.5370922089
351.7329115055 0.2587197300 0.4995629787
351.8612732551 0.2231525163 0.5496801734
351.9860623469 -0.0031241811 0.5217952132
351.7013066831 0.3056025637 0.3923078477
351.4612867315 0.3029700546 0.4747912884
351.6182221045 0.1612225213 0.5359438658
351.4972855932 0.2600973983 0.4309857488
351.7998356841 0.1901150785 0.5084689260
351.7906706349 0.2337604908 0.4472553432
351.5165476058 -0.0025946247 0.5778284073
351.7853747272 -0.0941034878 0.1023158357
351.6222635752 0.3409886292 0.3912327588
351.9507600099 -0.0098955319 0.5853464603
351.4492283999 0.3062155083 0.3652701974
351.4708468465 0.1493209253 0.4420001805
351.7056084204 0.1976409543 0.3912327588
351.3989973676 0.2059226509 0.5763229728
351.9507089442 0.0004909778 0.5853464603
351.8196731892 0.0282238369 0.4026317894
351.5681876635 0.2489671078 0.3726921976
351.7758752555 -0.0606398111 0.4026317894
351.8020551282 0.2764243930 0.4520002604
351.6431061298 0.2925990292 0.3912327588
351.7253338807 0.3203899390 0.0864000469
351.4213288466 0.3691204368 0.0928215981
351.6856684289 0.1348157064 0.6992590427
351.9004495005 0.0516459514 0.5094993114
351.8577429043 0.3042884818 0.5387670398
351.9417911455 -0.0612436563 0.5303999782
352.0193059562 0.2578985438 0.9399664402
351.8933577817 0.1623012577 0.5496801734
351.7747532675 -0.0708683964 0.4026317894
351.5197199526 0.3189618404 0.4848181009
351.8351077536 0.3119758495 0.5406959057
351.4098662102 0.2276157930 0.7635883093
351.7057755825 0.2728360880 0.4995629787
351.6745867333 0.3684001920 0.0996923447
351.3815333988 0.1598546209 0.4629229605
351.5462302464 0.3590309593 0.1121259034
351.9692749977 0.0023745535 0.5303999782
351.8930317454 0.2639575602 0.5420898199
352.0118697610 0.3607656708 0.4125002623
352.0159468491 0.0655683693 0.4080000520
352.0085202110 -0.0864420216 0.2234567106
351.8146272847 0.1596293417 0.5084689260
351.9268652442 0.0017880511 0.5814934373
352.0089701892 -0.0051940092 0.5514850616
351.6284503877 0.0368731693 0.5118375421
351.7692801236 0.0381332434 0.5283372402
351.4193554444 0.1190792059 0.5638869405
351.6901545993 0.1863845032 0.4887968004
351.4587826242 -0.0773284504 0.4759998620
352.0185140396 0.0943264944 0.5303999782
351.7332922555 0.3501780103 0.4472553432
351.7621438251 0.3406835507 0.7807412148
351.7040334801 -0.0696444986 0.5283372402
351.3896944498 0.1162451825 0.4629229605
351.6407232403 -0.0540552825 0.4236921966
351.8598311881 0.1640927415 0.5271410942
351.6915987382 0.2008160377 0.3912327588
351.8568325826 0.3252607733 0.5420898199
351.9363502820 0.3369603237 0.5192946792
351.9152371139 0.1709207297 0.5387670398
352.0255460216 0.2319658714 0.6263935566
351.7113753346 0.2951209686 0.4995629787
351.5365798679 0.2392754005 0.4822132587
352.0624864756 0.1755665363 0.9399664402
351.9962480688 -0.0048834632 0.5217952132
352.0367659848 0.2529391730 0.8329055309
351.6412655791 -0.0462516610 0.5370922089
351.5622820486 0.3391299705 0.4960584939
351.8773481671 0.3359511574 0.5311409831
351.8884895946 0.1842684206 0.1120000705
351.4979437306 0.3674514391 0.0947076604
351.9259008629 0.1293675253 0.7197749019
351.5107425225 0.3189928207 0.1121259034
352.0513060078 0.1364404378 0.9198375940
351.6362912901 -0.0161815021 0.5539177060
351.4338111675 0.3077032545 0.3652701974
351.6327332350 -0.0744354471 0.5370922089
351.5158877231 0.2041297906 0.5238073468
351.8702365460 0.2107378900 0.5496801734
352.0248626791 0.3525871286 0.4125002623
352.0564644818 0.0393994091 0.8793436289
351.8800189400 0.3617246437 0.4956811965
351.3869957661 0.2923915455 0.4420001805
352.0744018173 0.0646537290 0.8793436289
351.7557646374 0.0308226162 0.4589302242
352.0539115444 0.2863931643 0.1048235968
351.5948919705 0.0060086215 0.3984375298
351.5598540317 -0.0062089948 0.5019641519
351.6391670665 0.3361167068 0.4909251034
351.4098403774 -0.0421659504 0.5446680188
351.7363078127 0.3481893887 0.4472553432
351.4012082152 -0.0775796654 0.4325315356
351.6166927435 0.2200124735 0.5388002992
351.5473351906 -0.0816016965 0.5002660751
351.6527657669 -0.0917371576 0.1076676622
351.4416169798 0.3194979265 0.4747912884
351.6738440589 0.2305946630 0.3912327588
351.7081536698 0.3765153442 0.1072551459
352.0591632722 0.0132723859 0.8793436289
351.9051048310 0.1807160510 0.5406959057
351.9856855683 0.1520618517 0.4956811965
351.9396365560 -0.0051172071 0.5853464603
351.7686127476 0.0723126464 0.4589302242
351.6139732061 0.0351640099 0.3984375298
351.4433298829 -0.0049275781 0.4325315356
351.7435547952 0.2669880173 0.5217612386
351.6554697191 0.2592959651 0.4887968004
351.6492287581 0.3221840409 0.0996923447
351.8346562961 0.0044523803 0.5119881630
351.6315070472 0.0311742498 0.3984375298
351.7275581884 0.3594819339 0.4472553432
351.9221631993 -0.0077366203 0.5814934373
351.7412982557 0.3322643187 0.4472553432
351.9199018355 0.0524284258 0.3928377330
351.4498611336 -0.0118795011 0.4325315356
351.5029998404 0.2846833723 0.5256934166
351.5646942976 0.2972140381 0.5388002992
351.3736708799 0.2006804773 0.1176368892
351.9888560618 0.1744334558 0.3856099844
351.7635729307 -0.0893142190 0.4026317894
351.5349677158 0.1216025113 0.5534914732
351.7287426772 0.1167416445 0.5370922089
351.3828533891 -0.0702646758 0.4347541332
351.6736820056 0.0297108811 0.1134000048
351.5418475883 -0.0433185098 0.5019641519
351.3885368078 0.1366582373 0.4629229605
351.8764176178 -0.1003329352 0.0998269916
351.9775323991 -0.0860687001 0.4478050470
352.0137677919 -0.0497000313 0.4478050470
351.7846181077 0.2399882524 0.1936551929
351.7217920012 0.2425660377 0.3923078477
351.9923829801 0.2022121499 0.4926708639
351.4430293199 0.1063622457 0.6869951487
351.5183355879 0.0680781415 0.5859137774
351.4627055166 0.0932107676 0.4988529980
351.7881831186 0.3193277922 0.5271410942
351.6924229342 -0.0724646034 0.3470835984
351.7006886948 0.2821761380 0.4995629787
352.0106216008 -0.0458421647 0.1096615568
351.5998450471 0.1735977293 0.4848181009
352.0120816971 0.0513015344 0.4080000520
351.8682990823 0.2182708678 0.5496801734
351.4233271709 0.0650749562 0.7534888983
351.5177252348 0.0866264117 0.5534914732
351.8104745744 0.0703164742 0.5424529910
351.5243103058 0.3068888766 0.3726921976
352.0323311728 0.1099175557 0.4080000520
351.8031608993 0.0085478671 0.4026317894
351.5783544966 0.0069620497 0.5019641519
352.0548435725 0.1617415317 0.6263935566
